produtor,regiao,tecnico,num_galpao,tipo_instalacao,nutricao,area,genetica,origem,peso_pintinho_kg,data_alojamento,aves_alojadas,data_abate,aves_abatidas,vazio_dias,densidade_aves_m2,idade_media_dias,peso_abatido_kg,peso7,peso14,peso21,peso28,peso35,peso42,peso49,pct_mort7,pct_mort14,pct_mort21,pct_mort28,pct_mort35,pct_mort42,pct_mort49,racao_pre,racaoinicial,racao_cres1,racao_cres2,racao_final,racao_total,sobra_racao,peso_medio_kg,duracao_ciclo_dias,data_alojamento_ano,data_alojamento_mes,data_alojamento_dia,data_abate_ano,data_abate_mes,data_abate_dia,peso_medio_calculado_kg,racao_total_por_ave,sobra_racao_pct,ganho_peso_kg,taxa_abate,mortalidade_total_pct,predicted_peso_medio_kg
P82,Regiao_2,Tecnico_6,1,Tipo_2,N_3,2400,G_1,Origem_22,0.0466503067,2017-07-29,32600,2017-09-14,31314,23.0,13.583,46.87,102660,0.197,0.493,0.978,1.54,2.187,2.882,2.882,0.990797546,1.208588957,1.4570552147,1.6564417177,1.9570552147,2.6319018404,3.444785276,6375,29953,24182,95971,20121,176602,890,3.278405824870665,47,2017,7,29,2017,9,14,3.278405824870665,5.417239263803681,0.005039580525701861,3.2317555181706648,0.9605521472392639,3.444785276,3.2689573309574977
P82,Regiao_2,Tecnico_6,2,Tipo_2,N_3,2400,G_1,Origem_22,0.048,2017-07-29,32600,2017-09-14,31694,23.0,13.583,47.11,105050,0.2,0.504,0.97,1.56,2.195,2.91,2.91,0.6411042944,0.8312883435,1.1349693251,1.2576687116,1.444785276,2.0337423312,2.8834355828,6424,30110,24105,95983,21664,178286,2410,3.314507477756042,47,2017,7,29,2017,9,14,3.314507477756042,5.468895705521472,0.013517606542297209,3.266507477756042,0.9722085889570552,2.8834355828,3.254848558168177
P129,Regiao_10,Tecnico_5,1,Tipo_2,N_3,2250,G_2,Origem_5,0.046,2017-08-01,31100,2017-09-18,29466,20.0,13.822,48.589,96650,0.177,0.438,0.893,1.472,2.103,2.721,2.721,2.3826366559,3.1832797427,3.5144694533,3.8424437299,4.2122186495,4.6720257234,5.041800643,6102,27489,21054,74975,42109,171729,0,3.280051584877486,48,2017,8,1,2017,9,18,3.280051584877486,5.521832797427653,0.0,3.234051584877486,0.9474598070739549,5.041800643,3.3800143568589265
P129,Regiao_10,Tecnico_5,2,Tipo_2,N_3,2400,G_4,Origem_5,0.046,2017-08-01,33600,2017-09-18,32010,20.0,14.0,48.357,111910,0.182,0.454,0.982,1.59,2.214,2.803,2.803,1.5803571428,2.4166666666,2.7559523809,3.1101190476,3.4791666666,3.9494047619,4.5238095238,6946,29995,23080,89392,48113,197526,0,3.4960949703217743,48,2017,8,1,2017,9,18,3.4960949703217743,5.87875,0.0,3.4500949703217745,0.9526785714285714,4.5238095238,3.432994759627658
P141,Regiao_9,Tecnico_11,1,Tipo_2,N_3,0,G_1,Origem_22,0.046,2017-08-01,34000,2017-09-18,31830,20.0,0.0,47.833,100740,0.188,0.495,0.9,1.48,2.135,2.67,2.67,0.9029411764,1.744117647,2.2264705882,2.8352941176,3.5382352941,4.1852941176,5.1029411764,6888,30061,21081,79969,33843,171842,11060,3.164938737040528,48,2017,8,1,2017,9,18,3.164938737040528,5.054176470588235,0.06436144830716589,3.118938737040528,0.9361764705882353,5.1029411764,3.1987709127681185
P169,Regiao_9,Tecnico_11,1,Tipo_2,N_3,2080,G_3,Origem_22,0.046,2017-08-01,26500,2017-09-18,25720,26.0,12.74,48.133,82360,0.175,0.46,0.95,1.61,2.3,2.969,2.969,1.1773584905,1.5433962264,1.8452830188,2.1358490566,2.4566037735,2.8,3.3018867924,5353,23018,19056,65988,27412,140827,2600,3.2021772939346813,48,2017,8,1,2017,9,18,3.2021772939346813,5.31422641509434,0.01846236872190702,3.1561772939346815,0.970566037735849,3.3018867924,3.2676449942698484
P27,Regiao_9,Tecnico_11,1,Tipo_2,N_3,0,G_3,Origem_22,0.045,2017-08-01,34000,2017-09-18,33010,21.0,0.0,47.791,104540,0.197,0.49,0.904,1.47,2.193,2.77,2.77,0.8029411764,1.3735294117,1.6117647058,1.9117647058,2.2058823529,2.4264705882,2.9088235294,6908,30022,21086,79976,37633,175625,7420,3.16691911541957,48,2017,8,1,2017,9,18,3.16691911541957,5.165441176470588,0.042249110320284694,3.12191911541957,0.9708823529411764,2.9088235294,3.240344240053214
P312,Regiao_9,Tecnico_11,1,Tipo_2,N_3,0,G_3,Origem_22,0.046,2017-08-01,34000,2017-09-18,32820,20.0,0.0,48.084,103160,0.19,0.51,0.91,1.45,2.105,2.796,2.796,1.1205882352,2.3294117647,2.65,2.9617647058,3.1970588235,3.4029411764,3.8911764705,6869,30082,21076,80021,36072,174120,9020,3.1432053625837906,48,2017,8,1,2017,9,18,3.1432053625837906,5.121176470588235,0.05180335400872961,3.0972053625837908,0.9652941176470589,3.8911764705,3.240344240053214
P5,Regiao_3,Tecnico_1,1,Tipo_1,N_1,2400,G_4,Origem_5,0.038,2017-08-01,30600,2017-09-20,28920,28.0,12.75,50.492,102610,0.14,0.38,0.84,1.4,2.2,2.93,2.93,1.8235294117,2.4444444444,2.931372549,3.3986928104,3.9575163398,4.885620915,6.1437908496,6006,29984,20967,72049,53330,182336,2030,3.5480636237897647,50,2017,8,1,2017,9,20,3.5480636237897647,5.958692810457516,0.011133292383292383,3.510063623789765,0.9450980392156862,6.1437908496,3.4816592431290885
P91,Regiao_4,Tecnico_2,2,Tipo_2,N_1,2560,G_4,Origem_5,0.046,2017-08-01,33600,2017-09-18,29844,21.0,13.125,48.581,105820,0.195,0.483,0.885,1.521,2.252,3.066,3.066,4.3958333333,4.8392857142,5.2678571428,5.806547619,6.9464285714,8.9613095238,9.9702380952,6816,30081,20945,69907,56507,184256,3330,3.5457713443238172,48,2017,8,1,2017,9,18,3.5457713443238172,5.483809523809524,0.0180726814866273,3.4997713443238174,0.8882142857142857,9.9702380952,3.4293894295634924
P160,Regiao_2,Tecnico_12,2,Tipo_2,N_1,2400,G_1,Origem_5,0.042,2017-08-02,32200,2017-09-20,29946,20.0,13.417,49.065,90560,0.16,0.456,0.916,1.545,2.3,2.8,2.8,0.5155279503,2.854037267,3.7826086956,4.1180124223,4.5465838509,5.3167701863,5.7577639751,6042,30010,20946,77020,23054,157072,9994,3.0241100647832764,49,2017,8,2,2017,9,20,3.0241100647832764,4.878012422360248,0.06362687175308139,2.9821100647832766,0.93,5.7577639751,3.174509447265707
P170,Regiao_4,Tecnico_2,1,Tipo_1,N_3,2250,G_4,Origem_5,0.046,2017-08-02,29000,2017-09-19,27024,20.0,12.889,48.195,91530,0.2,0.49,0.98,1.59,2.35,2.95,2.95,0.9931034482,1.3793103448,1.7758620689,2.1068965517,2.8068965517,3.6551724137,4.7758620689,5879,27088,21091,64379,44818,163255,0,3.386989342806394,48,2017,8,2,2017,9,19,3.386989342806394,5.629482758620689,0.0,3.3409893428063944,0.9318620689655173,4.7758620689,3.3877223963280896
P182,Regiao_9,Tecnico_11,1,Tipo_5,N_1,2448,G_1,Origem_15,0.055,2017-08-02,30200,2017-09-20,28470,20.0,12.337,49.385,95290,0.2,0.485,0.944,1.47,2.19,2.79,2.79,1.0264900662,3.3509933774,3.4205298013,3.5198675496,3.8543046357,4.3609271523,5.9569536423,6002,26668,20888,83463,32746,169767,3170,3.34703196347032,49,2017,8,2,2017,9,20,3.34703196347032,5.6214238410596025,0.018672651339777458,3.2920319634703197,0.9427152317880795,5.9569536423,3.3365206803178222
P208,Regiao_6,Tecnico_6,1,Tipo_1,N_1,1392,G_1,Origem_15,0.046,2017-08-02,17350,2017-09-22,16416,19.0,12.464,51.062,55140,0.2,0.5,0.99,1.6,2.23,2.8,3.28,0.69740634,0.9164265129,1.1585014409,1.5100864553,2.8011527377,3.734870317,5.4639769452,3051,16011,10987,45017,25417,100483,0,3.3589181286549707,51,2017,8,2,2017,9,22,3.3589181286549707,5.791527377521613,0.0,3.312918128654971,0.9461671469740635,5.4639769452,3.3307276602062212
P208,Regiao_6,Tecnico_6,2,Tipo_1,N_1,1260,G_1,Origem_15,0.046,2017-08-02,16350,2017-09-22,15750,19.0,12.976,51.287,53040,0.192,0.495,0.95,1.58,2.2,2.88,3.25,0.7278287461,1.0214067278,1.2966360856,1.5902140672,2.1100917431,2.8195718654,4.0611620795,3031,14995,8995,45042,23396,95459,0,3.3676190476190477,51,2017,8,2,2017,9,22,3.3676190476190477,5.838470948012232,0.0,3.321619047619048,0.963302752293578,4.0611620795,3.3696783559742376
P246,Regiao_9,Tecnico_11,1,Tipo_1,N_1,2400,G_1,Origem_15,0.05,2017-08-02,30200,2017-09-22,29180,26.0,12.583,50.92,99860,0.17,0.45,0.86,1.5,2.15,2.72,3.28,1.1324503311,1.5132450331,1.8178807947,2.1887417218,2.4867549668,3.0099337748,3.8311258278,6022,29962,20940,75097,43971,175992,6040,3.4222069910897877,51,2017,8,2,2017,9,22,3.4222069910897877,5.827549668874172,0.034319741806445744,3.372206991089788,0.9662251655629139,3.8311258278,3.429803887929991
P251,Regiao_13,Tecnico_6,2,Tipo_2,N_1,2400,G_1,Origem_5,0.045,2017-08-02,32800,2017-09-21,31722,20.0,13.667,49.986,109740,0.172,0.434,0.862,1.325,2.07,2.74,3.48,0.6829268292,0.975609756,1.1859756097,1.4024390243,1.7408536585,2.3414634146,3.0243902439,6543,29986,20981,99106,37271,193887,7780,3.4594287875922074,50,2017,8,2,2017,9,21,3.4594287875922074,5.911189024390244,0.040126465415422384,3.4144287875922075,0.9671341463414634,3.0243902439,3.465518424522722
P26,Regiao_4,Tecnico_2,3,Tipo_1,N_1,2400,G_1,Origem_15,0.04,2017-08-02,30200,2017-09-20,27336,22.0,12.583,49.583,93110,0.173,0.45,0.886,1.5,2.074,2.883,2.883,5.9536423841,6.2913907284,7.0562913907,7.4867549668,8.0430463576,8.7483443708,9.6986754966,6041,26949,18945,60003,50614,162552,3200,3.406131109160082,49,2017,8,2,2017,9,20,3.406131109160082,5.382516556291391,0.01968600816969339,3.366131109160082,0.9051655629139073,9.6986754966,3.3944419120549583
P291,Regiao_2,Tecnico_12,1,Tipo_2,N_1,2448,G_1,Origem_5,0.046,2017-08-02,33000,2017-09-19,31470,23.0,13.48,48.609,104090,0.188,0.45,0.905,1.535,2.189,2.885,2.885,1.7727272727,2.4151515151,2.7818181818,3.0818181818,3.6696969696,4.4666666666,5.0969696969,6309,30073,21972,89995,31246,179595,1800,3.30759453447728,48,2017,8,2,2017,9,19,3.30759453447728,5.442272727272727,0.010022550739163118,3.2615945344772803,0.9536363636363636,5.0969696969,3.360175110959789
P301,Regiao_4,Tecnico_2,1,Tipo_1,N_3,2400,G_2,Origem_5,0.045,2017-08-02,31000,2017-09-19,28800,20.0,12.917,47.935,97050,0.186,0.48,0.95,1.545,2.22,2.8,3.35,2.1419354838,3.1419354838,3.9967741935,4.2225806451,4.6677419354,5.3225806451,6.0806451612,6016,30016,21077,74995,36000,168104,0,3.3697916666666665,48,2017,8,2,2017,9,19,3.3697916666666665,5.422709677419355,0.0,3.3247916666666666,0.9290322580645162,6.0806451612,3.3333797942710435
P33,Regiao_9,Tecnico_11,1,Tipo_1,N_1,2400,G_3,Origem_15,0.05,2017-08-02,30200,2017-09-22,29220,26.0,12.583,51.576,101170,0.17,0.43,0.84,1.53,2.2,2.75,3.3,1.0198675496,1.5066225165,1.7847682119,2.0860927152,2.3410596026,2.8410596026,3.5,6014,30008,20996,75013,49596,181627,1460,3.4623545516769334,51,2017,8,2,2017,9,22,3.4623545516769334,6.014139072847682,0.00803845243273302,3.4123545516769336,0.9675496688741722,3.5,3.462042063821853
P45,Regiao_11,Tecnico_7,1,Tipo_2,N_1,2560,G_1,Origem_5,0.046,2017-08-02,34000,2017-09-19,32724,26.0,13.281,48.061,105300,0.182,0.459,0.901,1.41,2.192,2.825,3.2,1.3,1.6617647058,1.9588235294,2.0735294117,2.4705882352,3.0764705882,3.4617647058,6822,30090,23968,75077,43013,178970,24284,3.217821782178218,48,2017,8,2,2017,9,19,3.217821782178218,5.263823529411765,0.13568754539867017,3.171821782178218,0.9624705882352941,3.4617647058,3.2245237662955817
P45,Regiao_11,Tecnico_7,2,Tipo_2,N_1,2560,G_1,Origem_5,0.046,2017-08-02,34000,2017-09-19,32890,0.0,13.281,48.339,110020,0.19,0.478,0.95,1.595,2.305,2.936,2.936,0.7882352941,1.1147058823,1.444117647,1.5794117647,1.9676470588,2.4588235294,2.9617647058,6840,30053,23949,75067,52133,188042,4780,3.34508969291578,48,2017,8,2,2017,9,19,3.34508969291578,5.530647058823529,0.025419853011561248,3.2990896929157802,0.9673529411764706,2.9617647058,3.3999188756498118
P9,Regiao_2,Tecnico_12,1,Tipo_2,N_1,2448,G_1,Origem_5,0.046,2017-08-02,32800,2017-09-19,30696,23.0,13.399,48.457,101070,0.19,0.451,0.925,1.57,2.25,2.93,2.93,1.9176829268,2.5518292682,3.0,3.3323170731,4.100609756,5.0579268292,6.0304878048,6341,30081,20999,89982,29610,177013,2130,3.2926114151681003,48,2017,8,2,2017,9,19,3.2926114151681003,5.3967378048780485,0.012033014524356967,3.2466114151681005,0.9358536585365854,6.0304878048,3.3514752281353264
P91,Regiao_4,Tecnico_2,1,Tipo_2,N_1,2400,G_1,Origem_15,0.04,2017-08-02,30200,2017-09-22,26898,22.0,12.583,51.126,94160,0.16,0.442,0.8,1.392,2.116,2.808,2.808,5.4072847682,5.8046357615,6.9867549668,7.4437086092,8.0298013245,9.0927152317,9.9006622516,6017,28011,17966,59406,53322,164722,1530,3.500632017250353,51,2017,8,2,2017,9,22,3.500632017250353,5.454370860927153,0.009288376780272216,3.460632017250353,0.8906622516556292,9.9006622516,3.3294758578809778
P107,Regiao_13,Tecnico_8,1,Tipo_1,N_1,2400,G_1,Origem_15,0.04,2017-08-03,30700,2017-09-21,29990,23.0,12.792,49.601,100530,0.19,0.484,0.989,1.554,2.253,2.91,2.91,1.0912052117,1.2638436482,1.4039087947,1.5602605863,1.7394136807,1.993485342,2.4983713355,6046,30111,20955,72483,46051,175646,0,3.352117372457486,49,2017,8,3,2017,9,21,3.352117372457486,5.721368078175896,0.0,3.312117372457486,0.9768729641693811,2.4983713355,3.363646721535166
P124,Regiao_10,Tecnico_5,2,Tipo_2,N_1,2400,G_1,Origem_15,0.044,2017-08-03,31700,2017-09-21,30948,22.0,13.208,48.905,100860,0.185,0.48,0.9,1.45,2.12,2.8,2.8,1.4384858044,1.7917981072,1.9747634069,2.0914826498,2.2492113564,2.5552050473,3.0788643533,6065,30054,21950,75047,39476,172592,8540,3.2590151221403643,49,2017,8,3,2017,9,21,3.2590151221403643,5.444542586750789,0.04948085658663206,3.2150151221403642,0.9762776025236594,3.0788643533,3.2924158410281126
P160,Regiao_2,Tecnico_12,1,Tipo_3,N_1,1638,G_1,Origem_22,0.0370972972,2017-08-03,18500,2017-09-20,17428,21.0,11.294,48.366,53520,0.166,0.51,0.97,1.6,2.25,2.75,2.75,2.0648648648,2.5783783783,2.9189189189,3.1351351351,3.5243243243,3.9729729729,4.6972972972,3706,17990,11987,47886,12844,94413,14360,3.070920358044526,48,2017,8,3,2017,9,20,3.070920358044526,5.103405405405406,0.15209769841017656,3.0338230608445262,0.9420540540540541,4.6972972972,3.110950988981882
P204,Regiao_13,Tecnico_8,1,Tipo_1,N_1,2400,G_1,Origem_15,0.04,2017-08-03,30700,2017-09-21,29868,23.0,12.792,49.331,100240,0.187,0.489,0.963,1.565,2.26,2.9,2.9,1.0879478827,1.2540716612,1.4136807817,1.5570032573,1.7166123778,1.9576547231,2.5146579804,6054,30091,20931,75080,42972,175128,0,3.3561001740993706,49,2017,8,3,2017,9,21,3.3561001740993706,5.704495114006515,0.0,3.3161001740993705,0.9728990228013029,2.5146579804,3.351541041151047
P251,Regiao_13,Tecnico_6,1,Tipo_1,N_1,1380,G_1,Origem_22,0.037,2017-08-03,20000,2017-09-21,17848,24.0,14.493,49.008,53690,0.136,0.35,0.723,1.221,1.885,2.44,2.44,11.14,11.26,11.3,11.38,11.48,11.595,11.985,3841,18011,5987,49241,19141,96221,1930,3.008180188256387,49,2017,8,3,2017,9,21,3.008180188256387,4.81105,0.02005799149873728,2.9711801882563873,0.8924,11.985,3.24935696604896
P305,Regiao_10,Tecnico_5,1,Tipo_2,N_1,2400,G_1,Origem_15,0.043,2017-08-03,32300,2017-09-20,31524,24.0,13.458,47.866,105160,0.186,0.473,0.94,1.5,2.09,2.8,2.8,0.7678018575,1.1052631578,1.3219814241,1.5015479876,1.7058823529,2.0030959752,2.3715170278,6582,30085,20945,88643,28878,175133,4200,3.3358710823499558,48,2017,8,3,2017,9,20,3.3358710823499558,5.422074303405573,0.023981773851872577,3.2928710823499556,0.9759752321981424,2.3715170278,3.357607961438354
P315,Regiao_4,Tecnico_2,1,Tipo_2,N_3,2175,G_1,Origem_22,0.037,2017-08-03,29000,2017-09-22,27372,21.0,13.333,49.869,92770,0.165,0.43,0.83,1.495,2.17,2.76,2.76,4.724137931,5.0034482758,5.0655172413,5.1275862068,5.2379310344,5.4034482758,5.6379310344,5792,27038,18332,68971,40976,161109,1770,3.3892298699400847,50,2017,8,3,2017,9,22,3.3892298699400847,5.555482758620689,0.010986350855631901,3.3522298699400848,0.9438620689655173,5.6379310344,3.310790165181066
P1,Regiao_7,Tecnico_8,2,Tipo_1,N_1,1920,G_2,Origem_22,0.046,2017-08-04,30500,2017-09-21,29238,23.0,15.885,48.126,100290,0.196,0.517,0.998,1.58,2.22,3.03,3.03,0.9573770491,1.3278688524,1.5967213114,1.8918032786,2.344262295,3.0918032786,3.6918032786,6087,27046,20970,83968,32714,170785,4310,3.4301251795608456,48,2017,8,4,2017,9,21,3.4301251795608456,5.599508196721311,0.025236408349679423,3.384125179560846,0.9586229508196721,3.6918032786,3.372459922181463
P124,Regiao_10,Tecnico_5,1,Tipo_2,N_1,2175,G_2,Origem_22,0.046,2017-08-04,30000,2017-09-19,27125,23.0,13.793,46.538,81290,0.18,0.51,1.01,1.6,2.23,2.94,2.94,2.3433333333,2.96,3.1533333333,3.3133333333,4.2666666666,7.7833333333,10.4,6004,27088,20956,72075,21694,147817,5340,2.9968663594470044,46,2017,8,4,2017,9,19,2.9968663594470044,4.927233333333334,0.03612575008287274,2.9508663594470046,0.9041666666666667,10.4,3.004834890105586
P226,Regiao_13,Tecnico_8,1,Tipo_5,N_1,2400,G_1,Origem_15,0.044,2017-08-04,29600,2017-09-21,28882,25.0,12.333,48.345,95400,0.19,0.485,0.95,1.51,2.22,2.72,2.72,1.0675675675,1.3209459459,1.4425675675,1.5135135135,1.7398648648,2.125,2.8344594594,6029,30029,14975,74972,40065,166070,0,3.303095353507375,48,2017,8,4,2017,9,21,3.303095353507375,5.610472972972973,0.0,3.259095353507375,0.9757432432432432,2.8344594594,3.3359068521301265
P226,Regiao_13,Tecnico_8,2,Tipo_5,N_1,2400,G_1,Origem_15,0.044,2017-08-04,29600,2017-09-21,28320,24.0,12.333,48.56,93760,0.185,0.48,0.96,1.52,2.23,2.73,2.73,1.8344594594,2.2432432432,2.4459459459,2.5439189189,2.8885135135,3.6993243243,4.4898648648,6041,30074,14981,72795,40988,164879,0,3.310734463276836,48,2017,8,4,2017,9,21,3.310734463276836,5.570236486486486,0.0,3.266734463276836,0.9567567567567568,4.4898648648,3.2739502830215597
P161,Regiao_2,Tecnico_12,1,Tipo_1,N_4,2400,G_4,Origem_5,0.04,2017-08-05,31500,2017-09-25,25131,22.0,13.125,51.649,79530,0.16,0.406,0.84,1.49,2.1,2.725,3.4,21.6507936507,21.6634920634,21.6857142857,21.7015873015,21.7174603174,21.7365079365,21.8031746031,6068,29643,15107,50786,44725,146329,0,3.164617404798854,51,2017,8,5,2017,9,25,3.164617404798854,4.64536507936508,0.0,3.1246174047988537,0.7978095238095239,21.8031746031,3.5026402585307195
P161,Regiao_2,Tecnico_12,2,Tipo_1,N_4,2400,G_4,Origem_5,0.046,2017-08-05,31500,2017-09-22,30204,22.0,13.125,48.696,100160,0.17,0.475,0.987,1.81,2.5,2.82,2.82,0.4952380952,0.8444444444,1.2666666666,1.4761904761,1.9015873015,2.6825396825,3.3111111111,6169,29919,21257,81087,36054,174486,0,3.316117070586677,48,2017,8,5,2017,9,22,3.316117070586677,5.539238095238095,0.0,3.2701170705866773,0.9588571428571429,3.3111111111,3.3988790386257324
P269,Regiao_2,Tecnico_12,1,Tipo_2,N_1,2400,G_1,Origem_22,0.045,2017-08-05,33000,2017-09-22,31290,22.0,13.75,48.283,105530,0.18,0.48,0.95,1.6,2.25,2.95,2.95,0.9939393939,1.306060606,1.7484848484,2.2333333333,2.8484848484,3.6878787878,5.003030303,6339,30044,20969,83929,38198,179479,1800,3.372643016938319,48,2017,8,5,2017,9,22,3.372643016938319,5.438757575757576,0.010029028465725795,3.327643016938319,0.9481818181818182,5.003030303,3.4396367119737814
P269,Regiao_2,Tecnico_12,2,Tipo_2,N_1,2400,G_1,Origem_22,0.045,2017-08-05,33000,2017-09-25,31620,22.0,13.75,50.403,108910,0.18,0.48,0.95,1.58,2.2,2.92,2.92,1.1636363636,1.5454545454,1.9363636363,2.2121212121,2.7393939393,3.1969696969,4.3787878787,6341,30015,20958,85067,44986,187367,0,3.444339025932954,51,2017,8,5,2017,9,25,3.444339025932954,5.677787878787878,0.0,3.399339025932954,0.9581818181818181,4.3787878787,3.45942378106691
P103,Regiao_8,Tecnico_11,1,Tipo_1,N_3,2250,G_1,Origem_22,0.044,2017-08-08,29800,2017-09-26,29039,26.0,13.244,48.818,93310,0.192,0.478,0.946,1.505,2.226,2.745,2.745,1.4093959731,2.0469798657,2.4161073825,2.6577181208,3.0738255033,3.5134228187,4.0637583892,6062,30077,15054,77611,36158,164962,0,3.213264919590895,49,2017,8,8,2017,9,26,3.213264919590895,5.535637583892617,0.0,3.169264919590895,0.9744630872483222,4.0637583892,3.29821240474574
P134,Regiao_11,Tecnico_7,1,Tipo_2,N_3,2175,G_1,Origem_22,0.047,2017-08-08,30300,2017-09-25,28800,24.0,13.931,48.319,94710,0.189,0.471,0.845,1.54,2.198,2.98,2.98,1.3564356435,1.7260726072,2.0132013201,2.4851485148,3.5214521452,4.1914191419,4.8712871287,6114,29798,15063,74389,39305,164669,0,3.2885416666666667,48,2017,8,8,2017,9,25,3.2885416666666667,5.434620462046205,0.0,3.2415416666666665,0.9504950495049505,4.8712871287,3.3342850142732914
P134,Regiao_11,Tecnico_7,2,Tipo_2,N_3,2250,G_1,Origem_22,0.047,2017-08-08,30300,2017-09-25,28522,24.0,13.467,48.505,93530,0.186,0.479,0.872,1.567,2.21,2.984,2.984,1.2178217821,1.6270627062,1.9504950495,2.3828382838,3.5544554455,4.4719471947,5.2640264026,6036,29965,15064,73821,38919,163805,0,3.279223055886684,48,2017,8,8,2017,9,25,3.279223055886684,5.406105610561056,0.0,3.232223055886684,0.9413201320132013,5.2640264026,3.3342850142732914
P155,Regiao_4,Tecnico_2,1,Tipo_2,N_1,1680,G_1,Origem_22,0.1440538565,2017-08-08,22300,2017-09-25,21528,20.0,13.274,48.119,72020,0.2,0.5,1.0,1.6,2.25,2.85,2.85,1.0134529147,1.3094170403,1.5695067264,1.9820627802,2.3632286995,2.8699551569,3.6681614349,4399,21085,16953,54013,26092,122542,3070,3.345410628019324,48,2017,8,8,2017,9,25,3.345410628019324,5.495156950672646,0.025052635014933655,3.201356771519324,0.9653811659192825,3.6681614349,3.3059720925277345
P155,Regiao_4,Tecnico_2,2,Tipo_2,N_1,2400,G_4,Origem_5,0.046,2017-08-08,33000,2017-09-25,31914,20.0,13.75,47.97,106520,0.19,0.485,0.97,1.57,2.21,2.8,2.8,1.0,1.2303030303,1.4515151515,1.6484848484,1.9393939393,2.4393939393,3.1424242424,6550,29895,20962,68906,52312,178625,2930,3.337720122830106,48,2017,8,8,2017,9,25,3.337720122830106,5.412878787878788,0.016403079076277118,3.2917201228301063,0.9670909090909091,3.1424242424,3.4835253230110457
P223,Regiao_3,Tecnico_1,1,Tipo_2,N_1,2400,G_1,Origem_15,0.04,2017-08-08,32000,2017-09-25,30555,22.0,13.333,47.892,96840,0.195,0.485,0.95,1.6,2.25,2.75,2.75,1.884375,2.353125,2.790625,3.05,3.34375,3.84375,4.61875,6336,30067,20981,75029,29547,161960,630,3.169366715758468,48,2017,8,8,2017,9,25,3.169366715758468,5.06125,0.003889849345517412,3.129366715758468,0.95484375,4.61875,3.258725731994724
P303,Regiao_6,Tecnico_6,1,Tipo_2,N_3,2560,G_4,Origem_5,0.046,2017-08-08,34500,2017-09-27,33294,22.0,13.477,50.081,122300,0.186,0.461,0.904,1.564,2.361,3.046,3.046,0.4666666666,0.6869565217,0.8376811594,0.9768115942,1.3913043478,2.0173913043,3.0144927536,6803,30015,24086,101967,54039,216910,0,3.6733345347510062,50,2017,8,8,2017,9,27,3.6733345347510062,6.287246376811594,0.0,3.6273345347510064,0.9650434782608696,3.0144927536,3.6177461358247696
P68,Regiao_9,Tecnico_11,1,Tipo_1,N_1,1440,G_1,Origem_22,0.045,2017-08-08,17800,2017-09-26,17158,22.0,12.361,49.152,55120,0.19,0.48,0.925,1.515,2.195,2.725,2.725,0.8595505617,1.202247191,1.4943820224,1.7359550561,2.0505617977,2.3876404494,3.0617977528,3995,15069,11969,44410,22434,97877,1670,3.2124956288611726,49,2017,8,8,2017,9,26,3.2124956288611726,5.498707865168539,0.01706223116769006,3.1674956288611726,0.9639325842696629,3.0617977528,3.250250873107083
P74,Regiao_3,Tecnico_1,1,Tipo_1,N_1,2400,G_1,Origem_15,0.04,2017-08-08,30500,2017-09-25,29100,24.0,12.708,48.153,89050,0.19,0.48,0.935,1.61,2.2,2.73,2.73,1.6819672131,2.0852459016,2.4918032786,2.7770491803,3.068852459,3.5409836065,4.3409836065,5996,30135,20962,74393,26072,157558,3900,3.0601374570446733,48,2017,8,8,2017,9,25,3.0601374570446733,5.16583606557377,0.024752789448964824,3.0201374570446733,0.9540983606557377,4.3409836065,3.232942375536375
P94,Regiao_9,Tecnico_5,1,Tipo_2,N_1,2400,G_4,Origem_5,0.04,2017-08-08,32700,2017-09-28,30840,24.0,13.625,51.045,108880,0.18,0.45,0.83,1.526,2.206,2.777,3.49,1.1865443425,1.5902140672,1.8226299694,2.0550458715,2.6513761467,3.6758409785,5.1712538226,6535,30028,20972,66123,72206,195864,0,3.530479896238651,51,2017,8,8,2017,9,28,3.530479896238651,5.989724770642201,0.0,3.490479896238651,0.9431192660550459,5.1712538226,3.6267714438212963
